city,locality,hospital_km,school_km,mall_km,station_km,accessibility_score,accessibility_available
Bangalore,Kalyan Nagar,0.1694785569474637,0.3308903061817048,2.4877402610270614,2.244057703774592,8.52,1
Bangalore,Abbaiah Reddy Layout,0.2281636224177944,0.2540956007772934,2.413457174187573,2.3103931462039182,8.51,1
Bangalore,Block 3rd Koramangala,0.2788818496315868,0.3514670829301783,0.9745669471439274,1.4130941308343157,8.98,1
Bangalore,Rajaji Nagar,0.0556352377019448,0.2436513248851297,0.6266643975215156,0.5186230545486603,9.56,1
Bangalore,Mangammanapalya,0.4754920352523552,0.0527618577411679,2.2865396978487578,0.690906071925593,9.09,1
New Delhi,Govindpuri,0.3768321183735253,0.4405295447721383,3.1429084115778028,1.0458515379121636,8.69,1
New Delhi,Preet Vihar,0.2115708616109045,0.117297797247546,0.9779214861225728,0.0033961443285897,9.67,1
New Delhi,Johripur,1.6737227923564015,0.0,3.187534833272752,0.5201661146098706,8.32,1
New Delhi,Basai Darapur,0.1315515652313882,0.6492972029655423,1.1761121640546015,0.5103939736703809,9.23,1
Mumbai,Sewri,0.9354573094789383,0.6958225465175323,2.721601151737498,0.0,8.68,1
New Delhi,IP Extension,0.2054540483172549,0.113673521369036,2.435983512475776,0.001461466048327,9.45,1
Mumbai,IC Colony,0.2673931441681501,0.658592100553949,2.234975042875793,0.3133691624218833,9.06,1
New Delhi,Rohtak Road,0.8415366903902489,3.940112142234073,6.713949460394315,0.0443286689038568,6.5,1
Bangalore,Banashankari Stage 2,0.2584981463293907,0.5767872554383969,3.160935068156975,1.8729986350433716,8.38,1
Mumbai,Bhatwadi Ghatkopar West,0.0045472099233098,1.2100285992905566,1.42264757795921,0.2642811330239461,9.08,1
New Delhi,Sector D Vasant Kunj,0.2198943724802768,0.2136081048098266,1.4420723171529897,2.633379550200985,8.56,1
Bangalore,Ejipura,0.5929929560173407,0.1528013400117466,0.8434020045140912,3.274039876139684,8.21,1
Bangalore,Kanakapura,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Seegehalli KR Puram,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Punjabi Bagh,0.5634934983886059,0.5489580749854939,1.2963648214322403,0.0,9.19,1
Bangalore,Annapurneshwari Nagar,0.0869169160765306,0.2964224472281138,1.1684104303819214,0.5678063453331564,9.41,1
New Delhi,Dwarka,0.7970340735293668,0.7884780339498809,1.6786688339603322,0.0,8.88,1
Mumbai,Ghatkopar,0.1500168103007447,0.3297603350466045,0.6686386026544491,0.0,9.64,1
New Delhi,Sector 17 Dwarka,0.3761445452139644,0.695188735340943,0.3871566292972396,0.3907454715450212,9.22,1
New Delhi,Raj Nagar 2,0.4997542693276045,0.4022982330930778,4.295846838619638,0.6446347504866913,8.61,1
New Delhi,Vasant Kunj,0.5719952571575087,0.0309042692668395,1.3267257541480677,3.229660997285265,8.23,1
New Delhi,Sector 3 Rohini,0.221542892062842,0.3645685096597842,0.1131992280369082,0.1166481084061098,9.62,1
Bangalore,Teachers Colony -HSR Layout,0.2579139569527273,0.1899179066694808,1.5256791561933778,1.2325887336636925,9.06,1
New Delhi,Vikas Puri Extension Part 1,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Sector 2 Charkop,0.2735289624232054,0.2949042867687144,1.4454923060826352,1.2013016584341196,9.02,1
New Delhi,Nirankari Colony,0.91960581474494,0.2618443138503712,3.983214695913281,1.1734165035084991,8.28,1
New Delhi,Hari Nagar,0.1999609916174778,0.3802065827059819,1.524063458237675,1.3708757650041388,8.95,1
New Delhi,Haiderpur,0.4370013660322208,1.0739156264597325,1.2729766462218457,0.4157722116258719,8.85,1
New Delhi,Sector 10 Dwarka,0.2611279280412894,0.0668906422256314,2.1330272922278577,0.3622783614321667,9.35,1
New Delhi,Kalu Sarai,0.1961488633872011,0.1979485577419253,0.4564621413753005,0.2397726346047574,9.62,1
New Delhi,C2 Block Janakpuri,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,BTM Layout Stage 1,0.2101859951573819,0.1536912461217031,0.2012678628660736,0.3711503072046599,9.63,1
Mumbai,Saki Naka,0.5362511462445915,0.90538537280684,2.5286556162779323,0.3375154907193741,8.72,1
New Delhi,Sector 16 Rohini,0.553105965081918,0.1282040212736306,0.9202972179117772,1.446431451902528,8.92,1
New Delhi,Sector C Vasant Kunj,1.0647750722746512,0.4310361884773775,3.739747109313088,0.6161342121026265,8.35,1
New Delhi,Tyagi Colony Nangloi Extension,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Sadahalli Main Road,7.911650585726686,7.472801980827482,11.974348118034232,11.216785172833925,0.0,1
Bangalore,Hosa Road,1.001714670670773,0.3023258927243507,2.596932231246722,1.5898634060353922,8.26,1
Mumbai,Chakala MIDC,0.71248888413504,0.5250504398473431,3.486014333901593,0.3318380451172493,8.66,1
Bangalore,RS Palya,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Mayur Vihar,0.2278513392435006,0.1340340773463407,2.0071234824172315,0.7105060150898492,9.23,1
Mumbai,Lokhandwala Complex Andheri West,0.1469495683093172,0.4984401165839248,0.7948217698621879,0.9027917214600522,9.2,1
Bangalore,Chamundeshwari Layout,0.3584965745828049,0.155973042977221,3.785820630035829,2.7157569970606947,8.12,1
Bangalore,Block 7th Jayanagar,0.1260159315459424,0.2134148208617351,1.9414974876577165,0.6876599365143279,9.27,1
New Delhi,Sector B Vasant Kunj,0.8331826508027642,0.3788299077310217,1.6807991056948672,2.7839911666079837,8.01,1
Mumbai,Mindspace,0.4318179018341734,0.7460891360722878,0.0088676175465419,0.1896184361912842,9.3,1
Bangalore,Block 5th Jayanagar,0.3088856469263665,0.3256797009380757,1.2834868680061908,0.1991357825042131,9.38,1
Mumbai,Kalina,0.2320335233654699,0.6387560003337769,2.633941537741299,1.4868429243740398,8.59,1
New Delhi,Rajpur Khurd Extension,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Devli,0.1036520357736935,1.087025509863885,2.3508397757755937,3.242877355388805,7.83,1
New Delhi,Rama Park,0.080866903465932,1.0763375836790754,1.9485050425577288,0.2948375332783128,9.01,1
Bangalore,Bapuji Nagar,0.635871365725206,0.635183907762704,1.4637506276056151,0.2717581450370508,8.98,1
Bangalore,Begur,1.4317256378441383,0.338865520755332,2.3334688379656487,3.957837571203767,7.14,1
Bangalore,Yelahanka Air Force base,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Shiv Vihar,1.134983030402227,0.5170180413394606,2.480735399507063,2.9579561044168985,7.58,1
New Delhi,Bhalswa,0.5248177308809938,0.2009336934634901,0.913637997401182,1.310389291968686,8.96,1
Bangalore,Ganganagar,0.3083239694451268,0.4889195422403568,1.9768768327516093,1.7325599704993648,8.62,1
New Delhi,Sector 18 Dwarka,0.8172751451356006,0.878941134784698,1.982608714955533,0.519185515887833,8.58,1
Mumbai,LIC Colony Vile Parle West,0.3028042888434564,0.4807053399056495,4.185961992591397,0.8431239154504121,8.63,1
New Delhi,Sukhdev Vihar,0.1209185087615904,0.1264247410938322,4.007209343087575,0.0,9.26,1
Mumbai,Tardeo,0.1331563601742904,0.2939788802037896,1.417361078353651,0.2644709253407319,9.46,1
Bangalore,Sompura,2.8057821179449216,1.5230857268270843,3.904403834366484,3.972633994033457,5.48,1
New Delhi,Palam,0.1058628686635773,0.1506250600084631,3.666720158408308,0.3326187528859813,9.19,1
Mumbai,Shell Colony,0.4742009261491542,0.109136545264876,1.9702799225821723,0.3916192191434858,9.22,1
Bangalore,Murugeshpalya,0.1378729971358713,0.4363794358320838,0.1226343956010634,2.831113629257409,8.62,1
New Delhi,Tihar Village,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Mohan Garden,0.3425499900961729,0.3556678122033257,2.9449964684282874,1.2396113977489296,8.71,1
Bangalore,Spencer Road,0.1382714780944456,0.061810696968569,1.5508064534722013,1.098655411623953,9.24,1
New Delhi,Poorvi Pitampura,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Margondanahalli,1.1220008453938968,0.3316163469944154,3.396093821154812,3.749929642135968,7.25,1
Bangalore,Babusahib Palya,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,J Block Saket,0.0724851111079736,0.0867798843306272,0.6738728162778788,1.2082885701233606,9.36,1
Mumbai,Subhash Road,0.2682119949125254,0.3438102897341302,0.2301186726072359,0.8023699157508379,9.33,1
Bangalore,Udaya nagar,0.0703495455179572,0.9354870424255745,0.9682679755775072,0.4324705032746873,9.18,1
New Delhi,Molarband,0.8936967130117247,0.5648938033218665,1.4754905709855164,1.3954516474106555,8.44,1
Mumbai,Dahisar East,0.2825319910476524,0.5606543078321049,1.5655804173276775,0.7464286734350583,9.04,1
Bangalore,Jigani,9.21740678065607,8.184871394335232,11.74243819727226,10.095549300424056,0.0,1
New Delhi,Gujarat Vihar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Sector 25 Dwarka,2.918543400765739,0.5046224907568466,1.535931396175967,0.2856065543963299,7.66,1
Bangalore,Ramagondanahalli-Whitefield,0.3977456028765136,0.0573808905725059,0.3204304317330868,2.575422055229065,8.72,1
Mumbai,Juhu,0.3113657352929102,0.0987358469473689,2.454196453359611,1.903249349497527,8.68,1
Bangalore,Nagondanahalli,2.343305228929213,0.776552387689746,2.332189469198489,2.2462749231769887,7.01,1
Bangalore,Ambalipura Sarjapur Road,0.1242525133990402,0.1808258134915115,1.0159626874519208,4.08968052527128,8.15,1
Mumbai,Kanjurmarg West,0.6477672343064869,0.1668352974365925,0.5101782782562208,0.4661270169941697,9.28,1
New Delhi,Sector 26 Dwarka,3.6718518439293657,1.3500982589710593,1.1269167664943445,0.8709898055332754,6.63,1
New Delhi,Jhandewalan,0.4182798864193346,0.1700698229652825,3.381040801274418,0.0,9.16,1
Bangalore,Devarabisanahalli,0.9881348721224223,0.4911600508199925,1.2939174752297524,2.718155672299676,7.95,1
New Delhi,Green Park Extension,0.3269761071451802,0.2099382448823364,0.9621414042981988,0.4286760848865158,9.39,1
Mumbai,Nahur East,0.3316272916005034,1.021826645092761,1.1732986639493408,0.0,9.11,1
Bangalore,Phase 2nd JP Nagar,0.2861818851347926,0.0990897949819953,0.6284057030227386,0.8797578466562667,9.35,1
New Delhi,Goyla Village,1.596774787374802,0.5269133233230086,2.5515049086625736,2.396405607171038,7.5,1
New Delhi,Mangolpuri,0.7355538120052937,0.5827386227854663,2.7483722431803628,0.448130117450116,8.69,1
New Delhi,Chandra Nagar,0.455401488084952,0.1834866702189933,0.4600415524281994,1.5001968355119724,9.0,1
Mumbai,Worli Hill Road,0.6860081170334079,0.1381616794049249,0.5481847069148963,0.4174471326397727,9.28,1
Mumbai,Gowalia Tank,0.1890319890977591,0.0992978033298641,0.7578925393651996,0.6041824644851841,9.5,1
Bangalore,Doddanekundi,0.2977345920080873,0.3514639087511124,1.6508715893609651,1.7038839038159053,8.76,1
New Delhi,Block B Sewak Park,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Basavanagar Main Road,0.6255256819411865,0.3373277379140467,1.9993492010627345,3.240661102316975,7.94,1
New Delhi,Shyam Vihar 2,0.9501311649482396,0.1054495150825727,3.063146334535212,2.659633346828093,7.92,1
New Delhi,Dasghara,1.1958201918273268,1.7871970666771355,3.938502320096827,2.2797734614405867,6.94,1
Bangalore,Mallathahalli,0.2024637755797939,0.5750616946946132,4.086885875219724,3.4908832748106824,7.67,1
New Delhi,Jharoda Majra,0.7266696402624765,1.117713180938572,4.989855321760261,0.0122308886557021,8.25,1
Bangalore,Hunasamaranahalli,2.045870578098872,1.270902168544002,5.900115034436884,5.138611752384407,5.33,1
New Delhi,Sector 25 Rohini,1.7110334779241032,0.5900773785957169,1.5831659690790811,1.1393016506049851,8.01,1
New Delhi,Anand Vihar,1.0486233145016943,0.9498892363449124,1.7535246448055684,0.0185493467309208,8.63,1
New Delhi,New Patel Nagar,0.1616135624051241,0.3315767072830188,1.0951394141159994,0.2972974584370619,9.46,1
Mumbai,Inlaks Nagar,0.0880832781508906,0.8407281134209292,4.019759050634408,0.2774668594822786,8.82,1
New Delhi,Sangam Vihar,0.2566489848437362,0.167896333558579,3.4885552332069083,4.14099458493707,7.69,1
New Delhi,Bhagwan Das Nagar,0.3091154627779013,0.2463343901170686,0.99431056113435,0.30317527214907,9.43,1
Bangalore,RMV Extension Stage 2,0.5090015126572082,0.7861291266166184,0.929275424393778,2.426906217530381,8.25,1
New Delhi,Sector 28 Rohini,2.1063014037107712,1.5516666519766191,3.888406608153169,1.9132743586350325,6.66,1
Mumbai,Union Park,0.8810943507028428,0.6466151865910671,3.5261787317955604,1.875973320958473,7.92,1
New Delhi,Munirka,0.6877915071664604,0.2109136722552453,1.8823075024591571,0.4480171633824788,9.03,1
Mumbai,Chimaji Nagar,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,HBR Layout,0.3002675093481282,0.3010860868100612,3.472670805884727,2.908457587738358,8.06,1
Bangalore,Bhoganhalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Rajpur Khurd,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Karala,0.5853045723691712,3.182715169911766,7.999459529711508,5.8636786778803645,4.66,1
Bangalore,Vidyaranyapura,0.0568588523729732,0.0882324749575403,3.5795431539502607,3.733706026729954,7.98,1
New Delhi,Maidan Garhi,0.9950566611772542,1.346602526145517,3.987988402723863,1.759403094373965,7.47,1
Bangalore,Basavanagara,1.488793291941536,0.2250724702834182,5.054628124435563,1.2825587974699342,7.76,1
New Delhi,Sector 35 Rohini,1.791438682732901,3.0456130456890858,6.058459203368315,4.6424788457963775,4.75,1
Bangalore,Soladevanahalli,2.6365377508934977,2.3229455411274103,9.86301542099904,2.6109806306703613,4.8,1
New Delhi,Vasundhara Enclave,0.3399203040814552,0.2003237712310447,0.1881546083404487,1.7689751115805954,9.0,1
Mumbai,Subhash Nagar Bhandup West,0.2682119949125254,0.3438102897341302,0.2301186726072359,0.8023699157508379,9.33,1
Bangalore,Hosur Road,0.1639111116385035,0.329834977301551,1.06296011566221,0.3387961040817679,9.45,1
Bangalore,Kothnur,0.7244423645314646,0.3420583125357963,1.2989593045460652,2.808387214172635,8.15,1
New Delhi,Shastri Park,1.367033630164511,1.1757352306799675,2.243877069060096,0.0,8.26,1
Mumbai,GTB Nagar,0.4278303860844405,0.5069827473908947,2.236292201589788,0.0,9.15,1
Bangalore,Jayanagar,0.0485379138148167,0.3865903963503398,0.9696656195301858,0.2483531212643318,9.54,1
New Delhi,Lajpat Nagar 1,0.2236628419092435,0.169418112889145,2.3202874718717896,0.0585008638965323,9.41,1
Mumbai,Jogeshwari West,0.1044932295269055,0.8598388954929398,0.6903486405793969,0.7638913763596823,9.12,1
Mumbai,Gorai 1,0.4918220337339218,1.125206299076784,1.9373377194101475,0.3591887025542885,8.72,1
New Delhi,Sri Niwaspuri,0.6284994599660864,0.4691830208627245,2.62705308588583,0.7053768153074205,8.73,1
Bangalore,Mitganahalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Sanjayanagara,0.0630281384671177,0.0886404116446224,0.6728198518880141,1.5239346978904127,9.25,1
New Delhi,Panchsheel Park,0.6744356300107729,0.1547356040314139,1.4526957480198013,0.0,9.3,1
New Delhi,Jagatpuri,0.6454373120554656,0.3329012085725144,1.255864467836307,0.5519961758113809,9.05,1
Bangalore,Halasuru,0.2708943076076213,0.2747250592664741,0.585001606813614,0.2669869128102082,9.51,1
Bangalore,Kariyammana Agrahara,0.58187059266461,0.0358659724467746,1.7743669782629885,3.871739646103865,7.91,1
New Delhi,Kabir Nagar Vijay Park,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Ghodbunder Road,0.1716784661613455,0.2110943698123698,0.3255455100940265,0.9925933282306406,9.37,1
Mumbai,Mysore Colony,0.9795276663334936,1.429840018289545,4.422657869441172,0.0,8.03,1
Bangalore,Nagarbhavi,0.7077078188540008,0.5263710149391382,1.3787107537814072,1.1264807932158891,8.68,1
Bangalore,JP Nagar,0.2569780469472153,0.1603554607187032,0.9687678516090128,0.8416428622460974,9.3,1
New Delhi,Hastsal,0.0330761735324572,0.371825312797342,1.9377730003503524,1.7192511086843651,8.86,1
New Delhi,Qutub Vihar,0.4792460168316661,1.511149143929893,2.544974809930137,2.3284651004709267,7.7,1
Bangalore,Talaghattapura,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Marenahalli - Vijaynagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Marathahalli village,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,JC Nagar-Kurubarahalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Veerasandra,3.7290525591281343,2.8946608251470622,6.408158200990358,3.1450000109228133,4.17,1
New Delhi,Mandawali,0.6424282286995993,0.1837368854174206,1.1830663594368218,1.1028869156644578,8.93,1
Mumbai,Mahalakshmi,0.4606785542341758,0.4743183006591309,0.4853639105420482,0.3375305894201441,9.29,1
New Delhi,Mahendru Enclave,0.4691389828244552,0.6182882638594627,2.6023003850803352,0.492587937881563,8.83,1
Bangalore,Mavalli,0.3875314193983692,0.0620342119583066,2.628442094895029,0.733921920675171,9.07,1
Bangalore,Phase 1 Sivagiri Township,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Thirumenahalli,0.7698078944375512,0.4016706636916594,1.340301820860465,4.789307893457309,7.34,1
New Delhi,Matiala,0.3411404234607892,0.3455815353836107,0.97271555257709,1.1948873531028192,9.03,1
Mumbai,Mumbai CST Area,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,Halanayakanahalli,1.143638401640956,1.4042559874589609,3.084457301151417,2.500880716226048,7.21,1
New Delhi,Nizamuddin East,0.2350675542981473,0.278844146960967,4.521202154578245,0.3158842111323694,8.92,1
New Delhi,Ghitorni,3.3906524974817693,0.4900568711424986,3.944641478135051,0.6584782805005837,6.88,1
Bangalore,Palace Cross Road,0.5941733762413163,0.3329572086134833,0.4313502433536441,1.2324048449542864,8.95,1
New Delhi,Jaitpur Extension Part 2,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Block 3rd Jayanagar East,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Guru Harikishan Nagar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Basaveshwar Nagar,0.5934226881093789,0.3134358719981793,0.2120385880742354,0.4103074278462814,9.3,1
New Delhi,Pul Prahlad Pur,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,K Channasandra,0.9213575316256912,0.1804986529736296,2.1903591491056558,3.622893428199709,7.67,1
Mumbai,Eden Gardens,0.3320806981958061,0.8247519566763533,2.494871503512788,0.4838141113764317,8.83,1
New Delhi,Krishna Nagar-Safdarjung Enclave,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Marol,0.0,0.8956843946726842,2.4030039060908788,0.918935855092476,8.85,1
Bangalore,Srigandha Nagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Mahavir Enclave,0.7057477672287624,0.2639760337333345,3.153585887249382,0.3884261509978167,8.83,1
Bangalore,Bhuvaneshwari Nagar,0.3816670339395528,0.4546939934192813,0.6836356190028796,0.6423619625161741,9.2,1
New Delhi,Patel Nagar South,0.2246448546651744,0.2644147206987068,2.550562942353312,0.0,9.35,1
New Delhi,South Extension 2,0.2992938730868199,0.3182512167234628,2.8953610463526203,1.385070428213183,8.71,1
New Delhi,Shiv Nagar,0.3332930886219697,0.387188927284829,4.342175929676489,1.355766875897746,8.45,1
New Delhi,Vishwas Nagar,0.175509937288648,0.3353819788871715,0.5354989896223536,0.673439567850785,9.39,1
Bangalore,Virupakshapura,1.0656280867817232,0.267333597996659,2.1556163101612604,2.449210316480173,7.99,1
Bangalore,Mahatma Gandhi Road,0.8985458671046024,0.3763251396105452,0.1389462193788003,0.0,9.25,1
Mumbai,Swastik Park,0.0258769435719834,0.7195891056778547,2.824206061294608,0.3772206656974876,9.06,1
Bangalore,Valepura,2.105186356010526,1.0413680880551786,2.002038948015048,3.707013302484126,6.53,1
New Delhi,Bijwasan,3.3715775967033945,2.194803852254351,1.876104705609632,0.0,6.6,1
New Delhi,Kapashera Samalkha Road,0.5554727257204635,2.5779657311450728,2.5612531537860965,3.412237928356074,6.71,1
Bangalore,Doddaballapur Main Road,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Badarpur Extension,0.8911098582077933,0.1012433345690048,1.5918439120593126,0.2197621305171591,9.09,1
Bangalore,Rajaji Nagar Block 1,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Electronics City Phase 1,3.3119609651186432,2.03941489313483,6.120302205464422,2.641580901987725,5.08,1
Bangalore,Mallasandra Village,2.9492821678783576,1.5839307865589043,5.638756472217581,2.745452501543227,5.56,1
Mumbai,Dadar East,0.5314081931768856,0.228892886322857,1.215061473014838,0.0,9.38,1
Mumbai,Central Avenue Road,0.2251623462683595,0.3579245394572047,3.17498965554214,0.2205368717590424,9.13,1
New Delhi,D Block Saket,0.5848668374101577,0.105900845383,0.2841794874338368,1.5889083570036902,8.96,1
Bangalore,Kadugodi,0.1704819617390832,0.1563067297755952,2.528221262419863,0.0,9.44,1
New Delhi,Mayur Vihar Phase 2,0.1127523772572325,0.1275046878741783,2.5222519998450608,0.4316153504105717,9.33,1
Mumbai,Kanjurmarg East,0.6849305360680513,0.4812622907134662,1.2960205605892057,1.2152207673617377,8.7,1
New Delhi,Kailash Colony,0.076207468398939,0.1678428165595049,0.9302147861153304,0.0,9.73,1
New Delhi,Mayur Vihar Phase 3,0.225426335904974,0.2552824386388111,0.6011302755475144,2.1101552889959136,8.86,1
New Delhi,Tagore Garden,0.6726261878821934,0.4559039927231399,0.6586121458318696,0.0,9.27,1
New Delhi,Uttam Nagar West,0.2882080796203162,0.768216633323926,1.6522534823737125,0.0,9.2,1
Bangalore,Chamrajpet,0.1796875343044601,0.1692368691010022,0.8249439192390146,1.3014436854628888,9.2,1
New Delhi,Sandesh Vihar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Uttari Pitampura,0.1331253728206766,0.1762444847335404,0.3969315880625402,0.2242055955997913,9.69,1
Bangalore,Kithaganur Main Road,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Mumbai,Amrut Nagar Ghatkopar West,0.0876084504584469,0.5471871376411629,0.4218800970352209,1.3881701044809949,9.09,1
Mumbai,Devipada,0.4438384290980142,0.2056254018327626,0.0823206144902646,0.0359829412656876,9.61,1
Mumbai,Dadar,0.1980486968202729,0.1346776204131435,0.176011067952655,0.0,9.79,1
New Delhi,Maharani Bagh,0.6055840327077692,0.4646088900117174,3.71826306001373,0.4685399898423266,8.67,1
New Delhi,Saini Enclave,0.388556433802865,0.4535666878805622,0.5790278468111908,0.3322594232743571,9.33,1
Mumbai,MHADA Colony Mulund East,0.4885636546793414,0.3799988542559716,2.1530469165653634,1.261897972277859,8.72,1
New Delhi,Asola,3.672023427106334,0.6494789753041755,8.933712119260171,5.610045960725608,4.03,1
New Delhi,Beadon Pura,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Ravi Nagar,0.3029503351573636,0.40830600537812,1.1860967696870082,1.1364094173986112,9.01,1
Bangalore,Kogilu Main Road,0.2575911885911714,0.1683489269131237,2.9359882606098857,3.649707705461848,7.95,1
New Delhi,Mangolpur Kalan,0.4541606744280913,0.1060687773677886,0.5932712977037825,0.8949205942289274,9.25,1
Mumbai,Tilak Nagar Chembur,0.4422584019608521,0.4148874236630919,1.6770735682226106,0.6172602852088964,9.04,1
Bangalore,Bettadasanapura,3.838715785651474,2.622173630236773,5.4613807591725365,3.755054430516892,4.16,1
Mumbai,Ajit Nagar,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Mumbai,Lal Baug,0.3915649075184257,0.3292194820837331,1.8127778545213733,0.1448931195521611,9.27,1
Mumbai,Walkeshwar,0.5634884365319847,0.0640422678333703,1.8481921684574156,1.5101537146662525,8.79,1
New Delhi,Tri Nagar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Narayanaghatta,8.14022827570759,7.100474179116841,9.130288686452888,7.986266918727486,0.14,1
Bangalore,Devarachikkana Halli,0.5758563976641801,0.3300655424416813,2.7041360245367003,1.966631447054776,8.35,1
Bangalore,Chikkabanavara,0.3252949596842374,0.5173526613689842,7.265632601727314,0.0,8.46,1
New Delhi,Rajendra Nagar,0.5223397010444512,0.2152058888553645,3.922476507329776,0.5879250282545935,8.77,1
Bangalore,Thambu Chetty Palya,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Samalkha,0.6788770081205839,2.5935559312373213,2.822559661535782,2.4450125479821034,6.96,1
New Delhi,Uttam Nagar East,0.7033461206165541,0.262519351058686,0.831108068740701,0.0,9.32,1
New Delhi,Sector 12 Dwarka,0.1655893420489034,0.1345309442277569,0.4549329908076397,0.3374383519815883,9.64,1
Bangalore,Block 2nd JayaNagar East,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Kishangarh,0.6052648047705207,0.5305620499694927,2.677285223053869,1.6369873248514186,8.36,1
Bangalore,Phase 1st MCECHS Layout,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Mumbai,Ketkipada,0.4862341866375894,0.6155392352188036,0.7971619557527482,0.5015522014311197,9.09,1
Bangalore,Andrahalli,1.383914544401571,0.8398013128437327,6.502468769159847,3.368908887306058,6.51,1
Bangalore,Hadosiddapura,1.388018593473065,0.8342509558472218,3.5144750955567043,0.9422263114436495,7.87,1
New Delhi,Savitri Nagar Village,0.3869992181591669,0.033426410576295,1.2616704045720455,0.4787940400639315,9.38,1
Bangalore,Malleshpalya Main Road,0.0939017986904946,0.2609135039049965,2.600907252469668,2.9704045342948926,8.31,1
New Delhi,Jangpura,1.30820041214669,0.2658927519129334,3.801290248064804,0.0,8.51,1
Bangalore,Chennammana Kere,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Mumbai,Goregaon Mulund Link Road,0.0853446647709806,0.4337990608420848,0.1998394676071763,0.787886953712376,9.41,1
Mumbai,Garodia Nagar,0.1503277996117176,0.2729427193403401,0.6291540889328512,1.285452012355757,9.2,1
Mumbai,Kala Nagar,0.2130440533978545,0.6726362090526966,0.523483960664859,0.3661270623248718,9.32,1
Bangalore,Meenakshi Layout Choodasandra,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
